Date,BTC,ETH,BTC_MA50
2019-06-29 23:59:59,11959.3709764,320.058914343,8796.9015329474
2019-06-30 23:59:59,10817.1555981,290.695998902,8869.1492109662
2019-07-01 23:59:59,10583.1345195,293.641117329,8941.364470898001
2019-07-02 23:59:59,10801.6779238,291.596440849,9001.0997265756
2019-07-03 23:59:59,11961.2693412,303.099965055,9080.4367902732
2019-07-04 23:59:59,11215.4375483,284.523211373,9140.6421913424
2019-07-05 23:59:59,10978.4599518,287.997523405,9202.5132045596
2019-07-06 23:59:59,11208.5508454,287.547125887,9279.806307135801
2019-07-07 23:59:59,11450.8467553,305.700559688,9363.399084160199
2019-07-08 23:59:59,12285.958217,313.251403897,9445.164454677399
2019-07-09 23:59:59,12573.8129407,308.881016742,9537.0745320426
2019-07-10 23:59:59,12156.5126313,290.002318276,9620.9382290864
2019-07-11 23:59:59,11358.661752,268.704039911,9694.5101332086
2019-07-12 23:59:59,11815.9866867,276.276710845,9773.192932521599
2019-07-13 23:59:59,11392.3793357,269.458810608,9841.293087918999
2019-07-14 23:59:59,10256.0582756,227.578070731,9885.3633762496
2019-07-15 23:59:59,10895.0893874,229.775995774,9929.8008432954
2019-07-16 23:59:59,9477.64204235,199.188675302,9943.238116610399
2019-07-17 23:59:59,9693.80272448,211.484962906,9962.714936376
2019-07-18 23:59:59,10666.4828491,226.566159112,10002.854838241201
2019-07-19 23:59:59,10530.7326264,221.333421321,10047.080046189601
2019-07-20 23:59:59,10767.1395226,229.119221714,10090.9328036602
2019-07-21 23:59:59,10599.1053965,225.630768716,10131.6345821538
2019-07-22 23:59:59,10343.1061684,217.560020158,10163.6375435142
2019-07-23 23:59:59,9900.76801058,212.728522894,10197.473007133
2019-07-24 23:59:59,9811.92618837,217.046368323,10239.5561154834
2019-07-25 23:59:59,9911.84226491,219.61799494,10281.308329999
2019-07-26 23:59:59,9870.30353766,219.62960287,10322.2739331066
2019-07-27 23:59:59,9477.67767811,207.408317263,10350.9484595074
2019-07-28 23:59:59,9552.86043541,211.186552032,10382.9231137446
2019-07-29 23:59:59,9519.14591371,211.268057982,10419.5444898038
2019-07-30 23:59:59,9607.42368665,210.522603615,10451.686367077
2019-07-31 23:59:59,10085.6277491,218.654145766,10494.8446350362
2019-08-01 23:59:59,10399.6694229,217.808443355,10539.9208740196
2019-08-02 23:59:59,10518.1746772,217.871561739,10585.66589095
2019-08-03 23:59:59,10821.7265103,222.490335375,10628.2237648474
2019-08-04 23:59:59,10970.1842157,222.66972669,10670.859944488002
2019-08-05 23:59:59,11805.6537253,234.215027081,10727.0832587354
2019-08-06 23:59:59,11478.1693461,226.020649952,10770.239602006799
2019-08-07 23:59:59,11941.9683406,226.391007833,10827.443711789
2019-08-08 23:59:59,11966.407405,220.941859044,10881.3014245662
2019-08-09 23:59:59,11862.93676,210.48891334,10928.0169527646
2019-08-10 23:59:59,11354.0242177,206.733534292,10952.2063027826
2019-08-11 23:59:59,11523.5793784,216.092871768,10968.6440700906
2019-08-12 23:59:59,11382.6159562,211.288063961,10979.188968902597
2019-08-13 23:59:59,10895.8304358,208.709040675,10976.8835286486
2019-08-14 23:59:59,10051.7039313,186.60774116,10942.0992766146
2019-08-15 23:59:59,10311.545429,188.50206008,10888.0055503106
2019-08-16 23:59:59,10374.3393471,185.4400734,10871.836211542599
2019-08-17 23:59:59,10231.7438454,185.687679251,10828.3244484906
2019-08-18 23:59:59,10345.8103795,194.493530508,10796.0532365526
2019-08-19 23:59:59,10916.0538702,203.091932563,10798.031201994601
2019-08-20 23:59:59,10763.2326304,196.565408066,10801.6331642126
2019-08-21 23:59:59,10138.049355,186.891630451,10788.3605928366
2019-08-22 23:59:59,10131.0561021,191.332912454,10751.756328054598
2019-08-23 23:59:59,10407.965329,194.706208556,10735.606883668599
2019-08-24 23:59:59,10159.9605385,191.289562719,10719.2368954026
2019-08-25 23:59:59,10138.517665,186.842392623,10697.836231794601
2019-08-26 23:59:59,10370.8201605,188.929374951,10676.2356998986
2019-08-27 23:59:59,10185.4998997,187.516661348,10634.2265335526
2019-08-28 23:59:59,9754.42327325,173.88997343,10577.838740203599
2019-08-29 23:59:59,9510.20054413,169.516734455,10524.9124984602
2019-08-30 23:59:59,9598.17364826,168.834875179,10489.7027363854
2019-08-31 23:59:59,9630.66384768,172.469788861,10445.996279605
2019-09-01 23:59:59,9757.97031807,171.629420013,10413.3080992524
2019-09-02 23:59:59,10346.7607927,178.347353576,10415.1221495944
2019-09-03 23:59:59,10623.5401172,179.49932195,10409.6911641904
2019-09-04 23:59:59,10594.4933536,175.992884274,10432.0281904154
2019-09-05 23:59:59,10575.533284,174.217126821,10449.6628016058
2019-09-06 23:59:59,10353.3025592,169.956174802,10443.3991958078
2019-09-07 23:59:59,10517.254784,178.262616376,10443.1296389598
2019-09-08 23:59:59,10441.275979,181.355524085,10436.6123680878
2019-09-09 23:59:59,10334.9741628,181.149467473,10431.3297434138
2019-09-10 23:59:59,10115.9757913,179.787171751,10426.7871358718
2019-09-11 23:59:59,10178.3718893,178.725492594,10432.3392134462
2019-09-12 23:59:59,10410.1268031,181.01609158,10444.303225740801
2019-09-13 23:59:59,10360.5472773,181.109723362,10453.2773259886
2019-09-14 23:59:59,10358.0491621,188.10550845,10463.032238477399
2019-09-15 23:59:59,10347.7129074,189.789129887,10480.4329430632
2019-09-16 23:59:59,10276.7935649,197.113177378,10494.911605653002
